reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime
1238,811,33,"[0, 0]",8273,5.0,171,1387497600,2013-12-20
1392,811,42,"[0, 0]",3476,5.0,1658,1377475200,2013-08-26
1165,811,39,"[9, 13]",8318,2.0,3809,1345420800,2012-08-20
1409,811,63,"[0, 0]",10190,5.0,8682,1398816000,2014-04-30
860,811,87,"[2, 2]",5456,5.0,7984,1375401600,2013-08-02
527,811,88,"[2, 2]",1538,5.0,4564,1395273600,2014-03-20
375,811,113,"[0, 0]",3285,5.0,7597,1350518400,2012-10-18
471,811,1217,"[0, 0]",3766,5.0,6166,1343174400,2012-07-25
745,811,127,"[0, 0]",8288,4.0,3508,1391644800,2014-02-06
1169,811,177,"[0, 0]",5338,5.0,3572,1398556800,2014-04-27
1055,811,155,"[3, 5]",2539,5.0,1086,1327190400,2012-01-22
956,811,215,"[0, 0]",5365,5.0,715,1388275200,2013-12-29
125,811,220,"[0, 0]",5985,5.0,3837,1388188800,2013-12-28
200,811,221,"[0, 0]",2753,5.0,321,1360108800,2013-02-06
318,811,244,"[0, 0]",9053,5.0,3967,1359331200,2013-01-28
214,811,318,"[3, 3]",3204,4.0,3781,1351209600,2012-10-26
653,811,311,"[0, 0]",7753,5.0,597,1349136000,2012-10-02
1424,811,332,"[0, 0]",8726,5.0,1185,1404432000,2014-07-04
916,811,331,"[0, 0]",8966,4.0,1592,1377216000,2013-08-23
1337,811,335,"[0, 0]",8217,5.0,1829,1382659200,2013-10-25
994,811,256,"[0, 0]",8677,5.0,5749,1387238400,2013-12-17
508,811,361,"[0, 0]",8721,5.0,1703,1352851200,2012-11-14
321,811,1257,"[112, 117]",2316,5.0,4045,1324339200,2011-12-20
1151,811,386,"[0, 0]",3481,5.0,4585,1387584000,2013-12-21
754,811,416,"[0, 0]",2840,4.0,5905,1389225600,2014-01-09
986,811,396,"[0, 0]",3264,5.0,6478,1388534400,2014-01-01
1178,811,452,"[0, 0]",7459,3.0,5355,1397952000,2014-04-20
708,811,537,"[4, 4]",852,3.0,4684,1363824000,2013-03-21
909,811,543,"[0, 0]",4232,5.0,6458,1383609600,2013-11-05
729,811,544,"[0, 0]",3302,5.0,5957,1343001600,2012-07-23
1049,811,556,"[5, 8]",4898,5.0,1599,1328659200,2012-02-08
941,811,502,"[0, 0]",4590,4.0,6140,1377129600,2013-08-22
64,811,569,"[0, 0]",5924,3.0,6470,1365552000,2013-04-10
263,811,605,"[0, 0]",8303,5.0,7875,1394409600,2014-03-10
770,811,489,"[24, 25]",4334,4.0,3341,1349308800,2012-10-04
370,811,668,"[0, 0]",5631,5.0,7876,1371772800,2013-06-21
1152,811,663,"[0, 1]",8870,2.0,6702,1390694400,2014-01-26
1139,811,693,"[0, 0]",6747,5.0,797,1351641600,2012-10-31
618,811,760,"[1, 2]",2740,1.0,1491,1395792000,2014-03-26
1125,811,770,"[0, 0]",5034,5.0,1542,1363910400,2013-03-22
807,811,795,"[0, 0]",7684,5.0,708,1359158400,2013-01-26
819,811,824,"[0, 0]",2735,5.0,1134,1382832000,2013-10-27
500,811,885,"[0, 0]",8299,4.0,3604,1352592000,2012-11-11
109,811,898,"[0, 0]",110,5.0,61,1383868800,2013-11-08
1291,811,928,"[0, 0]",6813,4.0,5261,1380326400,2013-09-28
137,811,962,"[0, 0]",851,5.0,714,1398988800,2014-05-02
395,811,970,"[0, 0]",6749,5.0,318,1394841600,2014-03-15
452,811,971,"[0, 0]",2542,5.0,2831,1383523200,2013-11-04
1270,811,910,"[0, 0]",2215,5.0,439,1394755200,2014-03-14
824,811,1010,"[0, 0]",8041,5.0,940,1344556800,2012-08-10
1286,811,1015,"[0, 0]",6433,5.0,7273,1398038400,2014-04-21
175,811,1353,"[0, 0]",3516,5.0,4731,1389052800,2014-01-07
723,811,1017,"[0, 0]",1465,5.0,3513,1394409600,2014-03-10
437,811,989,"[0, 0]",8289,5.0,3831,1355011200,2012-12-09
384,811,1064,"[0, 0]",8705,5.0,7339,1381276800,2013-10-09
722,811,1075,"[3, 3]",1054,5.0,7589,1333152000,2012-03-31
484,811,1378,"[1, 1]",8138,5.0,745,1329177600,2012-02-14
608,811,1120,"[0, 0]",1986,5.0,7154,1388102400,2013-12-27
258,811,1126,"[0, 0]",4098,4.0,5764,1392508800,2014-02-16
1205,811,1144,"[0, 0]",4356,5.0,843,1399334400,2014-05-06
1401,811,1161,"[0, 0]",3709,5.0,6019,1358121600,2013-01-14
507,812,19,"[0, 0]",4827,5.0,7266,1363132800,2013-03-13
605,812,154,"[0, 0]",6511,5.0,4584,1338681600,2012-06-03
264,812,1245,"[0, 0]",871,5.0,1641,1404172800,2014-07-01
824,812,1010,"[0, 0]",4656,5.0,825,1344556800,2012-08-10
298,812,1084,"[0, 0]",3795,5.0,492,1383177600,2013-10-31
418,813,4,"[0, 0]",2447,4.0,6365,1376006400,2013-08-09
423,813,467,"[0, 1]",5698,5.0,4761,1365724800,2013-04-12
944,813,514,"[0, 0]",4449,5.0,1294,1369353600,2013-05-24
1085,813,1301,"[0, 0]",10180,5.0,3448,1356134400,2012-12-22
167,813,671,"[0, 0]",7203,5.0,5424,1360540800,2013-02-11
930,813,872,"[0, 1]",625,4.0,1068,1404172800,2014-07-01
73,813,969,"[0, 0]",1805,4.0,2512,1383091200,2013-10-30
644,813,1370,"[0, 0]",3358,5.0,2962,1381536000,2013-10-12
664,814,65,"[5, 7]",4386,5.0,451,1381881600,2013-10-16
15,814,152,"[1, 1]",8912,5.0,3745,1390953600,2014-01-29
1346,814,202,"[2, 3]",3806,5.0,2810,1360972800,2013-02-16
47,814,228,"[1, 1]",2336,4.0,2114,1396656000,2014-04-05
56,814,288,"[9, 11]",7996,5.0,1633,1332547200,2012-03-24
821,814,1309,"[1, 2]",6764,3.0,4238,1394496000,2014-03-11
38,814,924,"[3, 4]",5808,5.0,7380,1357257600,2013-01-04
374,814,1038,"[2, 3]",3724,5.0,6459,1376784000,2013-08-18
1279,814,1156,"[18, 19]",6,5.0,4346,1381363200,2013-10-10
1072,815,36,"[0, 0]",7849,5.0,7056,1382832000,2013-10-27
1038,815,214,"[0, 0]",7204,5.0,2077,1363392000,2013-03-16
30,815,512,"[0, 0]",1879,5.0,7198,1395100800,2014-03-18
192,815,530,"[0, 0]",8411,4.0,8624,1371772800,2013-06-21
631,815,1290,"[0, 0]",6321,5.0,3971,1374364800,2013-07-21
890,815,595,"[0, 0]",2343,5.0,6768,1362009600,2013-02-28
741,815,678,"[0, 0]",6503,3.0,3744,1350604800,2012-10-19
987,815,665,"[0, 0]",3054,2.0,6997,1360281600,2013-02-08
282,815,913,"[4, 4]",6766,1.0,8093,1353542400,2012-11-22
676,815,1067,"[0, 0]",2425,5.0,2732,1358294400,2013-01-16
1061,815,1171,"[1, 1]",2265,5.0,7059,1369267200,2013-05-23
718,816,484,"[2, 2]",4159,5.0,4554,1360972800,2013-02-16
1060,816,1298,"[6, 8]",1755,5.0,1754,1330473600,2012-02-29
132,816,737,"[0, 1]",2812,5.0,154,1382745600,2013-10-26
1154,816,868,"[17, 19]",322,5.0,7627,1337212800,2012-05-17
1425,816,1358,"[0, 0]",493,2.0,1847,1403654400,2014-06-25
520,816,1073,"[0, 0]",2862,5.0,45,1381795200,2013-10-15
918,817,95,"[0, 0]",7464,5.0,936,1368057600,2013-05-09
1150,817,255,"[0, 1]",3032,5.0,885,1367193600,2013-04-29
1420,817,409,"[1, 1]",1222,4.0,2474,1384905600,2013-11-20
370,817,668,"[2, 2]",9686,5.0,8175,1364774400,2013-04-01
929,817,1372,"[2, 2]",10064,4.0,7965,1364428800,2013-03-28
649,818,191,"[0, 1]",3303,5.0,1272,1365292800,2013-04-07
862,818,341,"[0, 0]",8180,5.0,3888,1358812800,2013-01-22
810,818,339,"[3, 3]",10156,5.0,8820,1341360000,2012-07-04
505,818,568,"[0, 0]",3668,4.0,5142,1374969600,2013-07-28
111,818,1347,"[7, 7]",8207,5.0,6484,1363046400,2013-03-12
583,819,123,"[0, 0]",103,5.0,2847,1387238400,2013-12-17
1256,819,381,"[16, 19]",4658,5.0,120,1353110400,2012-11-17
852,819,468,"[1, 1]",8281,5.0,3562,1398643200,2014-04-28
1194,819,1069,"[17, 17]",2808,5.0,340,1390262400,2014-01-21
1212,819,1108,"[0, 0]",7608,5.0,269,1387497600,2013-12-20
1359,819,1123,"[1, 2]",3529,5.0,3011,1400976000,2014-05-25
471,820,1217,"[0, 0]",3305,5.0,3892,1358208000,2013-01-15
76,820,187,"[0, 0]",5553,5.0,3502,1368489600,2013-05-14
19,820,204,"[0, 0]",9336,5.0,1585,1381881600,2013-10-16
142,820,222,"[0, 0]",1642,5.0,4571,1361232000,2013-02-19
730,820,1242,"[0, 0]",9317,5.0,2505,1353542400,2012-11-22
674,820,373,"[0, 0]",1098,5.0,6587,1374796800,2013-07-26
1352,820,449,"[0, 0]",6799,5.0,7996,1378598400,2013-09-08
301,820,466,"[0, 0]",5541,5.0,3843,1402963200,2014-06-17
909,820,543,"[0, 0]",4231,5.0,6458,1383609600,2013-11-05
1049,820,556,"[0, 0]",1086,5.0,5175,1366588800,2013-04-22
148,820,1291,"[0, 0]",2866,5.0,3502,1342137600,2012-07-13
1135,820,579,"[0, 0]",3819,5.0,3502,1385424000,2013-11-26
574,820,649,"[1, 1]",2937,5.0,6804,1375056000,2013-07-29
67,820,758,"[0, 0]",9914,4.0,8621,1398470400,2014-04-26
1031,820,767,"[0, 0]",3092,5.0,464,1347235200,2012-09-10
819,820,824,"[0, 0]",9269,4.0,348,1355443200,2012-12-14
1328,820,852,"[0, 0]",10230,5.0,8646,1363478400,2013-03-17
419,820,927,"[0, 0]",3006,5.0,536,1368921600,2013-05-19
437,820,989,"[0, 0]",2846,5.0,3502,1364515200,2013-03-29
265,820,1361,"[0, 0]",2404,5.0,6167,1367452800,2013-05-02
1073,820,1148,"[0, 0]",7382,5.0,4979,1355529600,2012-12-15
828,820,1392,"[0, 0]",5117,3.0,6180,1364256000,2013-03-26
730,821,1242,"[0, 0]",3768,5.0,2514,1363737600,2013-03-20
135,821,363,"[6, 6]",6118,5.0,4563,1354665600,2012-12-05
301,821,466,"[2, 2]",5233,5.0,3833,1387324800,2013-12-18
347,821,501,"[0, 0]",4848,5.0,4842,1399420800,2014-05-07
233,821,1316,"[0, 1]",8187,5.0,4911,1353369600,2012-11-20
882,822,191,"[0, 0]",7942,4.0,4609,1360886400,2013-02-15
854,822,559,"[0, 0]",4885,5.0,2681,1373932800,2013-07-16
103,822,820,"[0, 0]",2521,5.0,5583,1379548800,2013-09-19
615,822,810,"[0, 0]",4550,5.0,6923,1374364800,2013-07-21
437,822,989,"[3, 4]",5945,4.0,4866,1364515200,2013-03-29
1343,822,1085,"[0, 0]",8369,5.0,5468,1379894400,2013-09-23
1362,823,136,"[3, 4]",9242,5.0,5708,1336694400,2012-05-11
1161,823,150,"[10, 12]",6064,3.0,7870,1332028800,2012-03-18
1026,823,284,"[0, 0]",3794,4.0,1311,1403568000,2014-06-24
1159,823,992,"[0, 1]",6798,4.0,4911,1385510400,2013-11-27
411,823,1374,"[0, 0]",5986,5.0,6529,1371254400,2013-06-15
1343,823,1085,"[0, 0]",7400,5.0,999,1379894400,2013-09-23
562,824,18,"[0, 0]",9429,5.0,4889,1389657600,2014-01-14
1198,824,174,"[0, 0]",2266,4.0,6105,1397347200,2014-04-13
575,824,301,"[18, 18]",8887,4.0,7073,1357516800,2013-01-07
1304,824,929,"[0, 0]",1803,5.0,6153,1398556800,2014-04-27
1076,824,942,"[0, 0]",9611,5.0,7883,1395792000,2014-03-26
482,824,982,"[0, 0]",8994,5.0,7305,1384732800,2013-11-18
1369,824,1172,"[0, 0]",4157,3.0,1417,1367107200,2013-04-28
1177,825,74,"[0, 0]",7270,5.0,860,1394409600,2014-03-10
140,825,108,"[3, 3]",4937,5.0,5959,1394150400,2014-03-07
1161,825,150,"[12, 15]",8868,3.0,2453,1332633600,2012-03-25
528,825,247,"[0, 0]",1356,5.0,7015,1387152000,2013-12-16
287,825,1267,"[0, 0]",7432,5.0,8643,1396828800,2014-04-07
377,825,510,"[0, 0]",7418,4.0,3474,1392854400,2014-02-20
692,825,478,"[3, 5]",5087,2.0,468,1347062400,2012-09-08
536,825,791,"[0, 0]",5951,3.0,5237,1358121600,2013-01-14
313,825,873,"[0, 1]",6772,5.0,6532,1356480000,2012-12-26
1343,825,1085,"[0, 0]",7314,5.0,3871,1379894400,2013-09-23
1322,825,1187,"[0, 0]",3258,5.0,4584,1383264000,2013-11-01
407,825,1394,"[0, 0]",4823,5.0,4283,1390780800,2014-01-27
1025,826,201,"[1, 2]",2022,5.0,5755,1398729600,2014-04-29
1254,826,276,"[0, 0]",2023,5.0,7282,1347408000,2012-09-12
218,826,296,"[0, 0]",5258,5.0,5090,1381449600,2013-10-11
1356,826,1248,"[2, 3]",9890,1.0,6400,1326412800,2012-01-13
440,826,614,"[0, 0]",1229,5.0,3816,1366848000,2013-04-25
714,826,682,"[0, 0]",4405,5.0,2615,1387497600,2013-12-20
178,826,681,"[0, 0]",3885,4.0,91,1365638400,2013-04-11
457,826,892,"[0, 0]",7759,5.0,2739,1357516800,2013-01-07
53,826,1072,"[0, 0]",914,5.0,3731,1384300800,2013-11-13
225,827,295,"[0, 0]",3279,5.0,952,1397952000,2014-04-20
287,827,1267,"[0, 0]",9083,5.0,8501,1401840000,2014-06-04
347,827,501,"[0, 0]",2366,3.0,5445,1399420800,2014-05-07
1010,827,1338,"[4, 4]",5991,2.0,5321,1388275200,2013-12-29
996,827,1155,"[0, 0]",8351,5.0,7053,1402444800,2014-06-11
1061,827,1171,"[0, 1]",670,3.0,1215,1386115200,2013-12-04
668,828,135,"[4, 4]",5026,5.0,7757,1332288000,2012-03-21
1126,828,1253,"[0, 0]",8279,5.0,521,1402099200,2014-06-07
1092,828,1260,"[0, 0]",9998,5.0,6556,1396310400,2014-04-01
1317,828,395,"[1, 1]",828,5.0,753,1384819200,2013-11-19
287,828,1267,"[1, 1]",1673,4.0,8477,1348531200,2012-09-25
96,828,511,"[1, 1]",6533,5.0,8265,1381536000,2013-10-12
919,828,571,"[0, 0]",1862,5.0,231,1366588800,2013-04-22
1085,828,1301,"[0, 0]",6307,5.0,3352,1376611200,2013-08-16
1190,828,635,"[1, 1]",1014,5.0,6343,1313884800,2011-08-21
1381,828,1173,"[2, 2]",1718,5.0,272,1327881600,2012-01-30
238,829,160,"[2, 2]",4564,5.0,6044,1366156800,2013-04-17
1243,829,623,"[0, 0]",9520,5.0,7824,1404086400,2014-06-30
1031,829,767,"[0, 0]",1291,5.0,4338,1378512000,2013-09-07
1076,829,942,"[0, 1]",9915,5.0,8799,1398470400,2014-04-26
1369,829,1172,"[0, 0]",7410,5.0,8273,1365033600,2013-04-04
15,830,152,"[0, 0]",3677,5.0,6797,1396828800,2014-04-07
1346,830,202,"[0, 0]",1457,5.0,4628,1368057600,2013-05-09
141,830,234,"[0, 0]",487,5.0,682,1370390400,2013-06-05
793,830,250,"[2, 2]",4938,5.0,6605,1376956800,2013-08-20
821,830,1309,"[1, 1]",1591,4.0,8284,1395100800,2014-03-18
1031,830,767,"[0, 0]",7421,5.0,3647,1378512000,2013-09-07
1076,830,942,"[1, 1]",2882,5.0,8195,1394928000,2014-03-16
1229,830,1023,"[0, 0]",299,5.0,485,1381017600,2013-10-06
54,831,39,"[2, 2]",1626,5.0,3137,1364256000,2013-03-26
1410,831,60,"[4, 5]",2530,4.0,3355,1371945600,2013-06-23
605,831,154,"[1, 1]",822,5.0,3737,1391817600,2014-02-08
122,831,208,"[1, 1]",4509,5.0,7210,1393545600,2014-02-28
300,831,217,"[1, 2]",4031,5.0,5658,1359072000,2013-01-25
106,831,277,"[0, 0]",3102,4.0,7730,1360972800,2013-02-16
1004,831,368,"[1, 1]",4664,5.0,3199,1384905600,2013-11-20
425,831,1256,"[1, 1]",4099,5.0,8089,1385942400,2013-12-02
854,831,559,"[1, 3]",1970,2.0,1351,1373760000,2013-07-14
58,831,581,"[1, 1]",4195,5.0,7688,1344556800,2012-08-10
496,831,687,"[0, 0]",7926,5.0,4695,1361923200,2013-02-27
1098,831,798,"[4, 4]",5130,4.0,8830,1389312000,2014-01-10
817,831,837,"[4, 7]",8532,1.0,1047,1342569600,2012-07-18
1404,831,922,"[2, 3]",1023,2.0,1370,1392076800,2014-02-11
411,831,1374,"[4, 5]",3891,5.0,7625,1371340800,2013-06-16
1385,831,1377,"[1, 1]",8659,4.0,4017,1379548800,2013-09-19
359,832,1225,"[1, 1]",5607,4.0,8583,1389484800,2014-01-12
514,832,199,"[5, 5]",1686,5.0,2037,1381449600,2013-10-11
1019,832,157,"[2, 3]",7571,5.0,1189,1343952000,2012-08-03
1287,832,171,"[0, 0]",6297,5.0,4250,1399507200,2014-05-08
1259,832,173,"[0, 0]",8871,5.0,4294,1405123200,2014-07-12
581,832,1288,"[1, 1]",10134,5.0,8532,1360800000,2013-02-14
224,832,631,"[1, 1]",3717,4.0,3295,1395878400,2014-03-27
1328,832,852,"[0, 1]",8558,1.0,7815,1392854400,2014-02-20
1378,832,972,"[9, 10]",6339,4.0,5440,1345680000,2012-08-23
872,832,1065,"[2, 2]",741,5.0,4299,1351814400,2012-11-02
1194,832,1069,"[3, 3]",6755,5.0,473,1356912000,2012-12-31
864,833,142,"[4, 20]",154,2.0,914,1352332800,2012-11-08
1129,833,186,"[13, 14]",3029,5.0,5709,1334966400,2012-04-21
359,833,1225,"[0, 0]",10105,4.0,8484,1389484800,2014-01-12
514,833,199,"[0, 0]",8156,5.0,2036,1390867200,2014-01-28
435,833,275,"[0, 0]",8160,5.0,757,1392768000,2014-02-19
1256,833,381,"[9, 12]",4777,2.0,460,1363651200,2013-03-19
321,833,1257,"[2, 3]",4945,5.0,3709,1387065600,2013-12-15
1217,833,988,"[0, 0]",1955,5.0,4813,1397692800,2014-04-17
1194,833,1069,"[7, 11]",9476,5.0,1669,1374624000,2013-07-24
359,834,1225,"[0, 0]",10181,5.0,8475,1389484800,2014-01-12
899,834,161,"[0, 0]",946,5.0,3298,1386201600,2013-12-05
435,834,275,"[0, 0]",4504,5.0,4397,1392768000,2014-02-19
710,834,327,"[1, 1]",9028,4.0,1157,1381708800,2013-10-14
1256,834,381,"[2, 3]",5531,1.0,4083,1372032000,2013-06-24
361,834,429,"[0, 0]",5921,5.0,7377,1379980800,2013-09-24
713,834,1272,"[0, 0]",7002,2.0,5937,1387152000,2013-12-16
133,834,508,"[0, 0]",5110,4.0,7728,1390694400,2014-01-26
409,834,797,"[1, 2]",261,2.0,5202,1378252800,2013-09-04
629,834,855,"[0, 0]",8232,5.0,2057,1403740800,2014-06-26
1428,834,934,"[0, 0]",1417,5.0,3326,1360195200,2013-02-07
912,834,1022,"[6, 7]",4728,4.0,4483,1362614400,2013-03-07
748,834,1033,"[0, 0]",894,5.0,8416,1398643200,2014-04-28
383,834,1005,"[0, 2]",5234,1.0,7034,1388361600,2013-12-30
1194,834,1069,"[49, 50]",372,5.0,932,1349481600,2012-10-06
543,834,1106,"[3, 5]",2621,4.0,5770,1355443200,2012-12-14
299,835,497,"[0, 0]",5465,4.0,372,1383177600,2013-10-31
433,835,560,"[2, 3]",813,3.0,2804,1382140800,2013-10-19
27,835,594,"[0, 0]",1143,4.0,2907,1392854400,2014-02-20
230,835,658,"[0, 0]",4230,4.0,5042,1343606400,2012-07-30
678,835,782,"[1, 1]",3094,5.0,545,1379462400,2013-09-18
48,835,851,"[0, 1]",250,3.0,6224,1380672000,2013-10-02
379,835,1345,"[2, 3]",10164,5.0,7905,1379289600,2013-09-16
104,835,1062,"[0, 0]",1089,5.0,1051,1401321600,2014-05-29
812,836,49,"[1, 2]",9257,4.0,3088,1378512000,2013-09-07
517,836,20,"[0, 2]",6704,4.0,4008,1360368000,2013-02-09
489,836,1206,"[1, 1]",8481,3.0,5315,1391040000,2014-01-30
1129,836,186,"[4, 6]",2449,3.0,5253,1337817600,2012-05-24
514,836,199,"[0, 0]",1688,3.0,5931,1397001600,2014-04-09
1259,836,173,"[0, 0]",2173,5.0,2123,1405123200,2014-07-12
898,836,278,"[8, 8]",1140,4.0,5893,1342569600,2012-07-18
713,836,1272,"[5, 5]",8435,4.0,1766,1387152000,2013-12-16
581,836,1288,"[1, 2]",9950,3.0,8523,1384560000,2013-11-16
86,836,743,"[0, 1]",8478,4.0,6268,1365465600,2013-04-09
1058,836,812,"[1, 1]",7710,3.0,7690,1357689600,2013-01-09
629,836,855,"[0, 0]",4481,3.0,5258,1403740800,2014-06-26
1246,836,856,"[0, 0]",6004,3.0,3663,1395187200,2014-03-19
430,836,865,"[1, 2]",723,5.0,579,1354579200,2012-12-04
748,836,1033,"[0, 0]",3278,5.0,3874,1402963200,2014-06-17
371,836,1066,"[1, 1]",5514,4.0,5058,1383955200,2013-11-09
1409,837,63,"[0, 0]",4694,4.0,3973,1374451200,2013-07-22
1415,837,1243,"[0, 0]",839,5.0,1585,1385683200,2013-11-29
977,837,1250,"[0, 0]",2031,3.0,7098,1375228800,2013-07-31
1024,837,807,"[0, 0]",8805,4.0,7681,1391731200,2014-02-07
89,837,1107,"[0, 0]",5594,5.0,4526,1387843200,2013-12-24
145,838,1263,"[0, 0]",2826,5.0,4013,1381104000,2013-10-07
1148,838,1264,"[0, 0]",10193,3.0,8106,1376352000,2013-08-13
1084,838,503,"[2, 2]",1173,5.0,4293,1354752000,2012-12-06
381,838,1300,"[0, 2]",2953,4.0,8739,1364428800,2013-03-28
758,838,941,"[0, 0]",6876,3.0,5052,1362355200,2013-03-04
349,839,58,"[0, 0]",3095,4.0,8474,1383436800,2013-11-03
49,839,21,"[0, 0]",5098,5.0,4145,1400976000,2014-05-25
841,839,90,"[0, 0]",150,3.0,6981,1402099200,2014-06-07
1231,839,1232,"[0, 0]",3901,4.0,8001,1390780800,2014-01-27
148,839,1291,"[0, 0]",3133,5.0,8135,1395878400,2014-03-27
576,839,726,"[0, 0]",1326,4.0,2775,1386547200,2013-12-09
1423,839,743,"[0, 0]",958,4.0,7780,1386547200,2013-12-09
917,839,754,"[0, 0]",8813,5.0,4115,1404604800,2014-07-06
216,839,1003,"[0, 0]",80,4.0,4138,1388707200,2014-01-03
972,839,1174,"[0, 0]",2273,3.0,5393,1384992000,2013-11-21
857,839,1177,"[0, 0]",609,2.0,7058,1405209600,2014-07-13
1269,840,269,"[0, 0]",853,3.0,4088,1405209600,2014-07-13
1243,840,623,"[1, 2]",4427,5.0,1810,1374537600,2013-07-23
91,840,622,"[0, 0]",7816,4.0,299,1381449600,2013-10-11
765,840,745,"[81, 89]",3796,4.0,4961,1359504000,2013-01-30
421,840,902,"[0, 0]",2388,5.0,1303,1400889600,2014-05-24
1229,840,1023,"[0, 0]",407,5.0,685,1378339200,2013-09-05
860,841,87,"[0, 0]",5,4.0,8846,1375401600,2013-08-02
588,841,109,"[1, 1]",6806,5.0,6564,1358812800,2013-01-22
674,841,373,"[1, 2]",1005,5.0,298,1361836800,2013-02-26
305,841,1278,"[0, 0]",9614,5.0,8191,1370563200,2013-06-07
370,841,668,"[0, 0]",8884,1.0,4418,1366243200,2013-04-18
1125,841,770,"[1, 1]",7990,4.0,5387,1358640000,2013-01-20
33,841,926,"[0, 0]",7790,1.0,6356,1364601600,2013-03-30
610,841,1077,"[0, 0]",1294,5.0,7082,1368576000,2013-05-15
799,842,64,"[0, 0]",8034,5.0,2083,1398902400,2014-05-01
352,842,219,"[0, 0]",9591,5.0,7928,1396137600,2014-03-30
198,842,366,"[0, 0]",1240,4.0,2565,1404777600,2014-07-08
711,842,420,"[0, 0]",9821,4.0,7869,1399593600,2014-05-09
1147,842,564,"[0, 0]",5433,4.0,8028,1404777600,2014-07-08
959,842,1037,"[0, 0]",4893,5.0,3056,1400457600,2014-05-19
900,843,5,"[0, 0]",5278,5.0,1593,1361318400,2013-02-20
1379,843,47,"[0, 0]",4600,4.0,7917,1360627200,2013-02-12
1176,843,1212,"[0, 0]",7672,5.0,4921,1360886400,2013-02-15
51,843,128,"[23, 24]",2678,5.0,1041,1361318400,2013-02-20
530,843,148,"[0, 0]",7584,5.0,2778,1365292800,2013-04-07
840,843,1221,"[0, 0]",5516,5.0,276,1359072000,2013-01-25
1087,843,294,"[0, 0]",616,5.0,7483,1359590400,2013-01-31
734,843,253,"[0, 0]",1535,5.0,1993,1359244800,2013-01-27
220,843,345,"[0, 0]",6043,5.0,7682,1358899200,2013-01-23
846,843,1259,"[0, 0]",8844,5.0,7846,1358812800,2013-01-22
412,843,424,"[2, 2]",3966,5.0,117,1399766400,2014-05-11
986,843,396,"[0, 0]",1163,5.0,1560,1358985600,2013-01-24
287,843,1267,"[0, 0]",5811,5.0,8337,1358985600,2013-01-24
673,843,532,"[0, 0]",4573,5.0,4023,1359590400,2013-01-31
729,843,544,"[0, 0]",3137,4.0,5150,1361318400,2013-02-20
1370,843,596,"[0, 0]",9287,4.0,7942,1359763200,2013-02-02
351,843,505,"[0, 0]",6732,5.0,7141,1359158400,2013-01-26
567,843,627,"[0, 0]",611,5.0,758,1359072000,2013-01-25
746,843,667,"[0, 1]",4708,5.0,1558,1359504000,2013-01-30
1139,843,693,"[0, 0]",3093,4.0,2423,1351641600,2012-10-31
1390,843,769,"[0, 0]",6136,5.0,4893,1360800000,2013-02-14
1292,843,709,"[0, 0]",2948,4.0,212,1360281600,2013-02-08
1208,843,790,"[0, 0]",4577,5.0,7236,1364342400,2013-03-27
323,843,806,"[0, 0]",9556,3.0,1549,1359763200,2013-02-02
74,843,814,"[1, 1]",2697,5.0,5176,1361404800,2013-02-21
456,843,808,"[0, 0]",6727,3.0,4122,1359331200,2013-01-28
441,843,840,"[0, 0]",6765,5.0,502,1359504000,2013-01-30
1140,843,874,"[0, 0]",2848,5.0,1585,1379635200,2013-09-20
1081,843,842,"[0, 0]",4399,5.0,159,1360195200,2013-02-07
439,843,844,"[0, 0]",332,4.0,1038,1360886400,2013-02-15
655,843,894,"[1, 2]",7676,4.0,7616,1360108800,2013-02-06
249,843,895,"[8, 8]",2257,4.0,213,1351900800,2012-11-03
720,843,953,"[0, 0]",1692,5.0,5652,1358985600,2013-01-24
1110,843,960,"[0, 0]",7665,5.0,7611,1386892800,2013-12-13
611,843,1014,"[0, 0]",2312,5.0,1598,1360195200,2013-02-07
1391,844,175,"[1, 2]",2327,2.0,3987,1369180800,2013-05-22
733,844,180,"[1, 1]",9260,5.0,6945,1377388800,2013-08-25
220,844,345,"[27, 34]",4392,4.0,6280,1349136000,2012-10-02
1296,844,414,"[14, 20]",419,3.0,347,1386547200,2013-12-09
675,844,462,"[0, 5]",2724,2.0,6035,1389139200,2014-01-08
632,844,1102,"[1, 2]",9314,5.0,5751,1384041600,2013-11-10
390,844,1103,"[0, 1]",8006,3.0,1390,1398816000,2014-04-30
1059,845,100,"[0, 0]",137,5.0,3369,1376265600,2013-08-12
821,845,1309,"[0, 0]",8985,5.0,8480,1393113600,2014-02-23
1260,845,828,"[0, 0]",5197,3.0,6033,1389916800,2014-01-17
1229,845,1023,"[0, 0]",7735,5.0,6213,1381449600,2013-10-11
374,845,1038,"[0, 0]",8030,4.0,2471,1376784000,2013-08-18
40,845,1142,"[1, 1]",9157,5.0,1680,1397347200,2014-04-13
1417,845,1178,"[2, 2]",8037,5.0,3556,1385078400,2013-11-22
360,846,126,"[0, 0]",5082,4.0,3015,1356220800,2012-12-23
1313,846,1219,"[0, 0]",8243,5.0,293,1375056000,2013-07-29
508,846,361,"[7, 7]",470,5.0,1781,1353369600,2012-11-20
1243,846,623,"[1, 1]",1393,5.0,3243,1385683200,2013-11-29
765,846,745,"[1, 1]",3408,5.0,7673,1360281600,2013-02-08
